key,year,season,observe_date,previous_cutting_date,location_1,location_2,location_3,location_4,cultivar,tea_kind,sample_label,replication,G1L,G2L,G3L,G4L,G5L,G6L,G7L,G8L,G9L,O1L,O2L,O3L,O4L,O5L,O6L,O7L,O8L,O9L,cutting_height,tea_buds_cm,leaf_number,avg_inter_node,open_plane,buds_weight_100,polyphenol,FAA,Theanine,caffeine,Gallic_Acid,Catechin,GC,EGC,EC,EGCG,GCG,ECG,CG,total_catechins
1094thT121,109,4th,2020/7/23,2020/5/28,7,1,180,南西,T12,black tea,1,1,0,0,0,3,19,21,8,1,0,0,0,1,6,6,2,0,0,0,58,9.32,4.3,2.054404762,0.2,100.8,25.87385808,19.9382763,8.875549938,21.05295431,1.815944673,0.838157903,10.67689726,3.417389415,1.1183811,3.469511581,1.032601836,1.705460413,,22.25839951
1094thT122,109,4th,2020/7/23,2020/5/28,7,2,150,中中,T12,black tea,2,2,0,0,0,1,11,35,14,1,0,0,0,0,6,7,4,0,0,0,58,10.46,4.7,2.18902381,0.1,98.3,22.39619804,24.67498408,8.642533158,19.81540023,1.526528422,0.676884052,9.45305603,2.617682467,1.233659364,3.311217182,1.684852797,1.57089321,,20.5482451
1094thT123,109,4th,2020/7/23,2020/5/28,7,2,120,北東,T12,black tea,3,3,0,0,0,11,22,17,7,0,0,0,0,1,8,7,2,0,0,0,58,8.06,3.8,2.063833333,0.1,92.5,23.40729784,26.57924852,8.176031682,20.25048671,1.552935136,0.723699572,9.611237286,2.800051776,1.556875921,3.217678287,1.188725448,1.61683476,,20.71510305
1094thT181,109,4th,2020/8/11,2020/6/23,12,2,40,北東,T18,black tea,1,1,0,0,0,4,11,18,2,0,0,0,0,0,6,15,10,0,0,0,63,5.62,3.6,1.490166667,0.1,104.2,62.13167404,26.30023815,8.753197726,36.54628071,3.590335624,1.099878265,22.92630773,7.864913465,2.429601644,6.441374902,2.077629704,3.885269417,,46.72497513
1094thT182,109,4th,2020/8/11,2020/6/23,12,2,70,中中,T18,black tea,2,2,0,0,1,1,16,12,1,0,0,0,0,0,6,24,9,0,0,0,63,8.12,4.5,1.7925,0.3,114,62.16973612,24.11546094,8.467803234,34.29803834,3.404454919,1.114358856,18.35794853,8.164865397,2.513739691,6.553262542,2.069709824,3.57998978,,42.35387462
1094thT183,109,4th,2020/8/11,2020/6/23,12,1,70,南西,T18,black tea,3,3,0,0,5,24,17,2,0,0,0,0,0,0,5,1,0,0,0,0,63,8.02,4.3,1.812,0.3,99.3,69.92677203,23.68770794,8.259575249,36.8611929,3.776810682,1.212352974,20.56501058,9.323007096,2.891289332,7.290601534,2.45528044,4.052829491,,47.79037144
1095thFS1,109,5th,2020/9/10,2020/7/22,5,1,50,北東,FS,fresh leaves,1,1,0,0,0,0,0,5,2,0,0,0,0,1,11,22,10,2,0,0,58,8.79,5,1.707761905,0.5,106.6,46.00283678,14.35426688,8.203585657,11.99243028,0.506474104,0.827290837,7.533565737,11.71962151,2.849601594,23.5687251,4.965139442,6.250498008,0.653884462,58.36832669
1095thFS2,109,5th,2020/9/10,2020/7/22,5,2,110,中中,FS,fresh leaves,2,2,0,0,0,0,1,8,1,0,0,0,0,1,24,25,9,0,0,0,58,7.33,4.3,1.628333333,0.3,121.9,50.64264449,12.37160546,6.650740375,12.73770977,0.616485686,1.022507404,4.661796644,9.534550839,4.014116486,21.79911155,5.588548865,7.155478776,0.78124383,54.55735439
1095thFS3,109,5th,2020/9/10,2020/7/22,5,2,140,南西,FS,fresh leaves,3,3,0,0,0,0,4,5,4,0,0,0,0,0,14,18,9,1,0,0,58,7.01,4.6,1.471690476,0.6,116,60.53361633,12.18439482,7.043650794,15.55625,0.575892857,1.603670635,5.830357143,14.43948413,5.133829365,30.12400794,6.787797619,8.937996032,0.913095238,73.7702381
1095thDP1,109,5th,2020/9/14,2020/7/29,10,1,170,中,DP,fresh leaves,1,1,0,0,0,4,11,9,2,0,0,0,0,18,30,9,1,1,0,0,59,8.81,4.1,2.138333333,0.3,98.2,60.28095258,11.85354415,6.235643564,18.40792079,0.538043478,1.633564356,8.313069307,19.72376238,5.317524752,26.81881188,7.788118812,5.433861386,0.789009901,75.81772277
1095thDP2,109,5th,2020/9/14,2020/7/29,10,1,200,東,DP,fresh leaves,2,2,0,0,0,3,12,6,4,0,0,0,2,22,25,6,1,0,0,0,59,9.09,4.2,2.012619048,0.4,100.6,63.65461342,10.53936359,5.223189553,19.24901068,0.575286901,1.470617333,8.570637119,19.49198655,6.348535813,26.46072418,5.652156708,5.838444796,0.534527107,74.3676296
1095thDP3,109,5th,2020/9/14,2020/7/29,10,1,220,西,DP,fresh leaves,3,3,0,0,0,13,7,11,2,0,0,0,0,6,17,2,0,0,0,0,59,8.91,4.3,2.013166667,0.4,92.5,61.01675956,9.943249547,5.358587862,19.04611265,0.582110274,1.401824673,6.92304641,22.34083697,5.454779849,29.59589449,5.770725902,5.602935343,0.540261801,77.63030543
1095thT81,109,5th,2020/10/12,2020/8/16,10,2,200,北西,T8,fresh leaves,1,1,0,0,0,4,12,6,0,0,0,0,0,3,15,10,4,0,0,0,65,3.66,3.2,1.064,0.3,84,89.71520613,11.70970159,6.157621708,28.20979649,0.28292099,1.573822825,9.253591381,20.80556664,3.906424581,48.43425778,10.86372706,9.934158021,0.964884278,105.7364326
1095thT82,109,5th,2020/10/12,2020/8/16,10,2,220,中中,T8,fresh leaves,2,2,0,0,0,2,3,5,0,0,0,0,0,1,15,10,4,0,0,0,65,4.48,3.7,1.1925,0.4,90,94.88521535,14.94351125,9.145734597,30.18957346,0.284705766,1.696583728,9.833530806,21.1028831,4.220576619,49.8425158,11.60781991,10.92910742,1.046307267,110.2793246
1095thT83,109,5th,2020/10/12,2020/8/16,10,3,240,南東,T8,fresh leaves,3,3,0,2,0,6,5,4,0,0,0,0,0,2,13,8,4,0,0,0,65,4.6,4,1.120166667,0.2,107.5,85.41019916,10.53814231,6.62418623,26.43618071,0.233478004,1.523180114,9.021799171,19.85894654,4.001775498,44.81850464,10.12615901,9.353028211,0.90905504,99.61244821
1095thT181,109,5th,2020/10/26,2020/9/3,2,2,40,中東,T18,fresh leaves,1,1,0,0,0,9,8,4,1,0,0,0,1,3,18,29,8,0,0,0,64,4.46,3.8,1.126333333,0.2,83.8,80.6358751,8.559637693,4.309580364,28.13846002,2.41290578,1.681611243,8.466646873,10.35926366,5.288697546,25.14251781,10.07086302,11.49792162,1.485847189,73.99336896
1095thT182,109,5th,2020/10/26,2020/9/3,2,2,60,北中,T18,fresh leaves,2,2,0,0,0,5,15,5,2,0,0,0,0,5,25,23,2,1,0,0,64,3.54,3.4,1.008333333,0.5,73.7,88.57115063,9.741138396,4.822638501,30.15434436,2.964826624,2.0200279,9.553407732,8.995117577,5.99611399,23.15464328,10.71412914,12.13680749,1.505181347,74.07542846
1095thT183,109,5th,2020/10/26,2020/9/3,2,2,91,南西,T18,fresh leaves,3,3,0,0,4,13,25,7,0,0,0,0,0,3,9,3,2,0,0,0,64,4.45,3.8,1.169333333,0.2,73.5,89.00498606,7.321150448,3.767570778,29.93862601,2.253514156,1.729459513,9.297663829,13.00633538,5.377054049,30.94337755,10.25222728,12.34607009,1.421599683,84.37378737
1095thFS1,109,5th,2020/9/10,2020/7/22,5,1,50,北東,FS,black tea,1,1,0,0,0,0,0,5,2,0,0,0,0,1,11,22,10,2,0,0,58,8.79,5,1.707761905,0.5,106.6,16.23896803,13.66995995,4.772798742,12.96629324,1.531544811,0.118514151,0.214720912,0.689858491,0.259925314,0.152319182,0.008193131,0.529382862,0.090015723,2.062929766
1095thFS2,109,5th,2020/9/10,2020/7/22,5,2,110,中中,FS,black tea,2,2,0,0,0,0,1,8,1,0,0,0,0,1,24,25,9,0,0,0,58,7.33,4.3,1.628333333,0.3,121.9,21.60004452,15.01107987,5.410261529,14.75324416,2.227490517,0.149630665,0.294869235,0.789578758,0.338390896,0.198442803,0.00698359,0.660311439,0.111299661,2.549507047
1095thFS3,109,5th,2020/9/10,2020/7/22,5,2,140,南西,FS,black tea,3,3,0,0,0,0,4,5,4,0,0,0,0,0,14,18,9,1,0,0,58,7.01,4.6,1.471690476,0.6,116,21.08382673,14.5804905,5.575626109,15.44074147,2.287024256,0.152041018,0.243640308,0.818674818,0.343719188,0.226286728,0.007786551,0.71662394,0.113192664,2.621965214
1095thDP1,109,5th,2020/9/14,2020/7/29,10,1,170,中,DP,black tea,1,1,0,0,0,4,11,9,2,0,0,0,0,18,30,9,1,1,0,0,59,8.81,4.1,2.138333333,0.3,98.2,23.51698667,8.003462896,2.129273084,19.44302554,3.26129666,0.222888016,0.495740668,0.912671906,0.414440079,0.467976424,0.016502947,0.457170923,0.08064833,3.068039293
1095thDP2,109,5th,2020/9/14,2020/7/29,10,1,200,東,DP,black tea,2,2,0,0,0,3,12,6,4,0,0,0,2,22,25,6,1,0,0,0,59,9.09,4.2,2.012619048,0.4,100.6,20.81528032,7.286528259,1.84,16.31546798,2.781773399,0.186502463,0.422807882,0.925714286,0.237832512,0.291034483,0.009449803,0.371330049,0.068669951,2.513341429
1095thDP3,109,5th,2020/9/14,2020/7/29,10,1,220,西,DP,black tea,3,3,0,0,0,13,7,11,2,0,0,0,0,6,17,2,0,0,0,0,59,8.91,4.3,2.013166667,0.4,92.5,22.70854368,10.43193177,2.699960365,18.14694808,3.001387237,0.218489893,0.555390408,0.941240587,0.113258026,0.316884661,0.011437772,0.381292113,0.072136346,2.610129806
1095thT81,109,5th,2020/10/12,2020/8/16,10,2,200,北西,T8,black tea,1,1,0,0,0,4,12,6,0,0,0,0,0,3,15,10,4,0,0,0,65,3.66,3.2,1.064,0.3,84,45.75621248,12.22379621,3.784039409,29.31133005,7.315270936,0.373004926,0.276847291,2.089655172,0.26679803,1.628669951,0.62679803,1.226305419,0.029359606,6.517438424
1095thT82,109,5th,2020/10/12,2020/8/16,10,2,220,中中,T8,black tea,2,2,0,0,0,2,3,5,0,0,0,0,0,1,15,10,4,0,0,0,65,4.48,3.7,1.1925,0.4,90,39.70837522,10.56235248,3.309141384,24.61689471,7.180745588,0.312009716,0.216042038,1.337200079,0.254610351,1.376164981,0.505552251,1.061471346,0.051854055,5.114904819
1095thT83,109,5th,2020/10/12,2020/8/16,10,3,240,南東,T8,black tea,3,3,0,2,0,6,5,4,0,0,0,0,0,2,13,8,4,0,0,0,65,4.6,4,1.120166667,0.2,107.5,44.16676846,11.77647919,3.569139466,27.89218595,8.940652819,0.338971316,0.257072206,1.432443126,0.26983185,1.540059347,0.584174085,1.15727003,0.109495549,5.689317507
1095thT181,109,5th,2020/10/26,2020/9/3,2,2,40,中東,T18,black tea,1,1,0,0,0,9,8,4,1,0,0,0,1,3,18,29,8,0,0,0,64,4.46,3.8,1.126333333,0.2,83.8,57.59232242,13.94934846,4.090240509,32.58129597,8.561419201,0.270125224,0.332637647,2.279467303,1.099781356,2.986185649,1.266547406,3.804313258,0.118962433,12.15802027
1095thT182,109,5th,2020/10/26,2020/9/3,2,2,60,北中,T18,black tea,2,2,0,0,0,5,15,5,2,0,0,0,0,5,25,23,2,1,0,0,64,3.54,3.4,1.008333333,0.5,73.7,57.34492843,13.0878181,4.105615764,32.11517241,8.387192118,0.263448276,0.308472906,2.198029557,1.369359606,3.181871921,1.252019704,3.705517241,0.107881773,12.38660099
1095thT183,109,5th,2020/10/26,2020/9/3,2,2,91,南西,T18,black tea,3,3,0,0,4,13,25,7,0,0,0,0,0,3,9,3,2,0,0,0,64,4.45,3.8,1.169333333,0.2,73.5,54.56909335,13.27139603,4.070071259,31.13450119,8.263064133,0.257323832,0.311064925,2.192893903,1.336896279,3.177256532,1.212787015,3.609263658,0.102632621,12.20011876
1096thT81,109,6th,2020/11/30,2020/10/11,11,2,110,中中,T8,fresh leaves,1,1,0,0,0,2,3,7,2,0,0,0,0,3,15,12,11,0,0,0,71,8.92,4.9,1.864857143,0.4,67.2,69.65671586,15.16384175,8.666271956,36.00700612,0.81961713,0.89836195,5.605289126,23.50700612,3.431813696,56.69577659,12.65433195,9.960824946,0.802447207,113.5558516
1096thT82,109,6th,2020/11/30,2020/10/11,11,2,60,中西,T8,fresh leaves,2,2,0,0,0,0,1,0,0,0,0,0,0,14,10,18,6,2,0,0,71,8.33,4.5,1.854,0.8,80.3,68.00059276,11.52233555,6.54743946,34.44720127,0.893112346,0.864231838,6.317586344,23.51091703,3.279475983,57.00178642,12.91206828,9.897876141,0.840909091,114.6248511
1096thT83,109,6th,2020/11/30,2020/10/11,11,2,30,東南,T8,fresh leaves,3,3,0,0,1,3,5,1,1,0,0,0,0,2,9,11,10,0,0,0,71,6.68,4.1,1.660166667,0.3,65.5,60.01747644,11.0939857,6.734669577,32.11053781,0.760369121,0.848084937,6.39184362,23.67344711,3.29996031,48.80879143,12.19210161,8.900773963,0.806906132,104.9219091
1096thT121,109,6th,2020/11/4,2020/9/22,9,1,150,西南,T12,fresh leaves,1,1,0,0,0,1,11,9,1,0,0,0,0,6,14,28,8,1,0,0,57,12.83,5.5,2.349880952,0.5,106.1,43.94323772,8.02732997,2.072039801,22.36766169,0.412736318,0.754825871,6.990149254,24.94109453,4.351641791,29.09741294,6.564676617,5.075721393,0.600597015,78.3761194
1096thT122,109,6th,2020/11/4,2020/9/22,9,1,120,中中,T12,fresh leaves,2,2,0,0,2,3,1,3,0,0,0,0,1,7,27,22,6,0,0,0,57,9.9,4.9,2.027166667,0.9,70.3,36.29367107,5.437856585,1.586848881,23.16102198,0.552089523,0.691126956,6.863042187,27.64993068,4.755298079,29.77460883,5.685383244,4.918696772,0.473361062,80.81144781
1096thT123,109,6th,2020/11/4,2020/9/22,9,1,80,東北,T12,fresh leaves,3,3,0,1,2,11,16,1,0,0,0,0,0,2,24,20,1,0,0,0,57,11.08,5.6,2.02352381,0.6,87,42.54416911,6.515099093,1.606192934,23.44283446,0.413358476,0.77302501,7.030865423,27.35718539,4.601230647,33.05418817,6.984815403,5.624354903,0.634676459,86.06034141
1096thT181,109,6th,2020/11/24,2020/10/5,12,2,90,東南,T18,fresh leaves,1,1,0,9,11,24,9,0,0,0,0,0,1,3,6,0,0,0,0,0,64,4.5,4.4,1.034,0.5,31.2,74.79003445,11.85842296,4.103756708,36.72281853,1.266746174,1.475849732,5.824190022,19.12313655,3.550089445,43.00437289,13.07155635,13.21049493,1.808984297,101.0686742
1096thT182,109,6th,2020/11/24,2020/10/5,12,2,69,中中,T18,fresh leaves,2,2,0,3,8,32,11,0,0,0,0,0,1,2,9,5,0,0,0,0,64,4.07,4.1,1.010333333,0.3,33.4,67.44057363,11.38837902,3.853288027,35.61762942,1.352588447,1.547071757,5.878572856,19.87687388,3.626723966,43.31900859,13.42374575,12.84869079,1.808514891,102.3292025
1096thT183,109,6th,2020/11/24,2020/10/5,12,1,109,西北,T18,fresh leaves,3,3,0,1,8,13,13,0,0,0,0,0,0,9,19,13,0,0,0,0,64,5.52,4.2,1.326,0.2,32,69.94603335,9.76743127,3.214613695,38.01507287,1.432222,1.27779996,6.502894789,18.25424236,3.672289878,32.84138551,12.38660411,11.49920144,1.714613695,88.14903174
1096thT81,109,6th,2020/11/30,2020/10/11,11,2,110,中中,T8,black tea,1,1,0,0,0,2,3,7,2,0,0,0,0,3,15,12,11,0,0,0,71,8.92,4.9,1.864857143,0.4,67.2,33.45329261,15.0059818,4.665868741,34.88330341,4.729503291,0.671254738,0.177338919,3.690305206,2.435767006,2.73219629,1.205366048,0.846000399,0.016856174,11.77508478
1096thT82,109,6th,2020/11/30,2020/10/11,11,2,60,中西,T8,black tea,2,2,0,0,0,0,1,0,0,0,0,0,0,14,10,18,6,2,0,0,71,8.33,4.5,1.854,0.8,80.3,34.94802839,12.52342655,3.815972914,33.78809002,5.151862179,0.705437164,0.183031269,4.157140012,2.462955587,2.914459271,1.38040231,0.952200757,0.018024298,12.77365067
1096thT83,109,6th,2020/11/30,2020/10/11,11,2,30,東南,T8,black tea,3,3,0,0,1,3,5,1,1,0,0,0,0,2,9,11,10,0,0,0,71,6.68,4.1,1.660166667,0.3,65.5,29.75827064,16.14187251,4.539594111,34.1419618,4.636888181,0.63241146,0.200656586,4.689514524,2.322025468,2.690310386,1.177974532,0.851969757,0.019797055,12.58465977
1096thT121,109,6th,2020/11/4,2020/9/22,9,1,150,西南,T12,green tea,1,1,0,0,0,1,11,9,1,0,0,0,0,6,14,28,8,1,0,0,57,12.83,5.5,2.349880952,0.5,106.1,44.22744299,10.81091091,1.80525687,24.88052569,0.556750299,0.93080446,8.436379928,24.8080446,4.894962166,32.3059538,8.883114297,5.689167662,0.84040223,86.78882915
1096thT122,109,6th,2020/11/4,2020/9/22,9,1,120,中中,T12,green tea,2,2,0,0,2,3,1,3,0,0,0,0,1,7,27,22,6,0,0,0,57,9.9,4.9,2.027166667,0.9,70.3,47.50262004,7.526217756,1.843294024,25.58714771,0.550169898,0.906156306,8.301419149,24.95972417,4.835098941,32.53537877,8.676693984,5.820307815,0.834999001,86.86977813
1096thT123,109,6th,2020/11/4,2020/9/22,9,1,80,東北,T12,green tea,3,3,0,1,2,11,16,1,0,0,0,0,0,2,24,20,1,0,0,0,57,11.08,5.6,2.02352381,0.6,87,43.99576999,10.38961188,1.695158398,24.73998805,0.535664475,0.890217175,8.51524208,26.56993425,4.843992827,32.19695158,8.60111576,5.561765292,0.761705519,87.94092449
1096thT181,109,6th,2020/11/24,2020/10/5,12,2,90,東南,T18,black tea,1,1,0,9,11,24,9,0,0,0,0,0,1,3,6,0,0,0,0,0,64,4.5,4.4,1.034,0.5,31.2,28.20616144,17.95375264,4.185398846,37.53978516,3.555997613,0.417644719,0.150984683,1.910185001,1.651879849,1.864929381,0.859458922,1.228764671,0.008752735,8.09259996
1096thT182,109,6th,2020/11/24,2020/10/5,12,2,69,中中,T18,black tea,2,2,0,3,8,32,11,0,0,0,0,0,1,2,9,5,0,0,0,0,64,4.07,4.1,1.010333333,0.3,33.4,28.56044365,16.62195285,4.324151697,38.19810379,3.826047904,0.419760479,0.156187625,1.554491018,1.615768463,2.091017964,0.954690619,1.495708583,0.016566866,8.304191617
1096thT183,109,6th,2020/11/24,2020/10/5,12,1,109,西北,T18,black tea,3,3,0,1,8,13,13,0,0,0,0,0,0,9,19,13,0,0,0,0,64,5.52,4.2,1.326,0.2,32,29.8852055,17.2411085,3.970681458,33.95552694,3.279021395,0.280903328,0.169076862,1.025752773,1.533973851,1.496335182,0.669076862,0.928261688,0.0134479,6.116828447
1097thFS1,109,7th,2020/12/16,2020/11/2,5,2,180,西,FS,fresh leaves,1,1,0,0,0,0,0,0,0,0,0,0,20,13,12,1,0,0,0,0,61,9.31,4.5,2.077,1,143.8,45.01723413,12.45397598,3.377302436,14.86670628,0.334521687,0.985244603,5.586452763,19.560408,4.543077837,42.19815805,8.876312141,7.811447811,0.816201228,90.37730244
1097thFS2,109,7th,2020/12/16,2020/11/2,5,2,160,東,FS,fresh leaves,2,2,0,0,0,0,0,0,0,0,0,0,6,22,15,4,0,0,0,0,61,15.88,4.3,3.806,1,153.8,38.51409154,12.08139888,3.369803063,14.69067038,0.34981102,1.02297593,5.938587627,19.74935349,4.599065049,42.52983887,8.734434056,8.196439228,0.854286851,91.6249811
1097thFS3,109,7th,2020/12/16,2020/11/2,5,1,110,中,FS,fresh leaves,3,3,0,0,0,0,0,0,0,0,0,0,0,14,22,12,1,1,0,0,61,8.85,4.4,2.032333333,1,162.2,37.69600453,8.227856023,2.420822571,15.36061991,0.422114047,0.931055037,6.023941983,18.54023445,4.344724816,40.93194914,8.85674548,7.719054242,0.844526128,88.19223127
1097thFS1,109,7th,2020/12/16,2020/11/2,5,2,180,西,FS,black tea,1,1,0,0,0,0,0,0,0,0,0,0,20,13,12,1,0,0,0,0,61,9.31,4.5,2.077,1,143.8,15.86188804,10.06879112,2.313608289,14.58617254,1.871986451,0.318633194,0.372185694,0.958358239,0.631998406,1.134887428,0,0.768778641,0.144849572,4.329691174
1097thFS2,109,7th,2020/12/16,2020/11/2,5,2,160,東,FS,black tea,2,2,0,0,0,0,0,0,0,0,0,0,6,22,15,4,0,0,0,0,61,15.88,4.3,3.806,1,153.8,14.04952644,13.3786078,3.54192392,12.83399721,2.641605258,0.16610237,0.416450906,0.958773153,0.618900617,0.974805816,0,0.835690102,0.157140012,4.127862976
1097thFS3,109,7th,2020/12/16,2020/11/2,5,1,110,中,FS,black tea,3,3,0,0,0,0,0,0,0,0,0,0,0,14,22,12,1,1,0,0,61,8.85,4.4,2.032333333,1,162.2,13.49588362,10.56979708,2.332075472,14.32681231,2.688381331,0.152929494,0.504724926,0.875273088,0.679940417,1.199702085,0,0.87408143,0.157199603,4.443851043
